,ProductId,country,description,designation,Score,Price,province,region_1,region_2,taster_ProductName,taster_twitter_handle,Title,Vintage,Variety,Winery,Year
233,93696,Italy,"A landmark wine for the Valpolicella region, Vigneto di Monte Lodoletta is surely among the biggest, boldest and most concentrated red wines on the planet. Thanks to the appassimento process, extremely low yields and long oak aging, this Amarone takes intensity and richness to new extremes. The tannins are still astringent and tight, and the wine will absolutely not ready be to drink any less than a decade from now.",Vigneto di Monte Lodoletta,95,500.0,Veneto,Amarone della Valpolicella,,,,Dal Forno Romano 2004 Vigneto di Monte Lodoletta  (Amarone della Valpolicella),2004,"Corvina, Rondinella, Molinara",Dal Forno Romano,2004
234,94115,Italy,"Dal Forno delivers one of the world's most impossibly rich and concentrated red wines. Using grapes sourced from the high-density Monte Lodoletta vineyard, this inky, dark expression oozes with syrupy tones of maraschino, dark chocolate fudge, cinnamon spice, crushed clove and barbecue smoke. In keeping with the wine's legendary reputation for long aging potential, the tannins are rock solid at the moment.",,95,530.0,Veneto,Amarone della Valpolicella,,,,Dal Forno Romano 2006  Amarone della Valpolicella,2006,"Corvina, Rondinella, Molinara",Dal Forno Romano,2006
235,94118,Italy,"This is a real beauty, with huge intensity and loads of deep chocolate fudge, black cherry, cola, barbecue and black licorice flavors. It manages contrasting tones of sweet versus savory that pleasure the tastebuds. The palate is rich, smooth and superconcentrated.",Sergio Zenato Riserva,95,125.0,Veneto,Amarone della Valpolicella Classico,,,,Zenato 2006 Sergio Zenato Riserva  (Amarone della Valpolicella Classico),2006,"Corvina, Rondinella, Molinara",Zenato,2006
236,94119,Italy,"The fruit-driven- intensity and general youthfulness of this Amarone promise a very long future. It's well-built and bold, with a rich, chewy mouthfeel and lively aromas of leather, spice, plum, dark fruit and tobacco. It goes down beautifully, leaving a long endnote of divine chocolate fudge.",Pergole Vece,95,132.0,Veneto,Amarone della Valpolicella Classico,,,,Le Salette 2008 Pergole Vece  (Amarone della Valpolicella Classico),2008,"Corvina, Rondinella, Molinara",Le Salette,2008
237,94229,Italy,"Elvio Cogno and his son-in-law have worked tirelessly since 1990 to uncover the best expressions of Nebbiolo from their hillside vineyards. This is gorgeous, showing power, intensity and complexity. Aromas include cassis, ginger, cola and crushed granite. It is finely textured and very long on the finish. Drink after 2018.",Cascina Nuova,95,50.0,Piedmont,Barolo,,,,Elvio Cogno 2007 Cascina Nuova  (Barolo),2007,Nebbiolo,Elvio Cogno,2007
238,94447,Italy,"This structured Barolo is still closed but already displays its impressive Serralunga d'Alba pedigree. It delivers crushed black cherry flavors layered with licorice, black pepper, clove, alpine herbs and balsamic notes alongside assertive but noble tannins and brisk acidity. It's well balanced but needs time to develop complexity. Drink 2025–2045.",Gabutti,95,55.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Sordo 2010 Gabutti  (Barolo),2010,Nebbiolo,Sordo,2010
239,94448,Italy,"Underbrush, intense rose petal, rosemary, grilled herbs and red berry scents leap from the glass. Polished and almost pulsating with energy, the palate displays succulent red cherry, sage, leather, cinnamon and white pepper alongside supple tannins and vibrant acidity. Drink after 2020 for more complexity.",Brunate,95,123.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Oddero 2010 Brunate  (Barolo),2010,Nebbiolo,Oddero,2010
240,94450,Italy,"Rose, violet, red berry, mint, menthol and eucalyptus scents lead the nose. Even at this young stage the vibrant palate seamlessly weaves together juicy Morello cherry, wild strawberry, spice and balsamic sensations supported by firm, polished tannins. It already shows breeding and class, but give it time to develop fully. Drink after 2020.",Bussia,95,80.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Poderi Aldo Conterno 2010 Bussia  (Barolo),2010,Nebbiolo,Poderi Aldo Conterno,2010
241,94451,Italy,"This elegant wine is all about silky texture and balance. It delivers crushed flower, sour cherry, black raspberry, cinnamon and balsamic sensations alongside supple tannins and vibrant acidity. It's already accessible but is still young and promises to blossom into a Barolo with complexity and depth. Drink 2020–2040.",Monvigliero,95,65.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Sordo 2010 Monvigliero  (Barolo),2010,Nebbiolo,Sordo,2010
242,94452,Italy,"Cogno helped put the Novello village on the Barolo-lovers' map. This wine opens with fragrances of red and black berries, rose, baking spice and leather. The vibrant palate delivers wild cherry, raspberry, mint, sage, thyme and cocoa accents alongside bracing tannins and nervous acidity. Drink after 2020.",Ravera,95,75.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Elvio Cogno 2010 Ravera  (Barolo),2010,Nebbiolo,Elvio Cogno,2010
243,94455,Italy,"Juicy black cherry, tobacco, leather, underbrush, licorice, menthol, mint and balsamic notes all come together on this powerfully structured wine. The succulent, ripe fruit is supported by a solid tannic backbone. It's already delicious but it's still compact and brooding so give it time to unwind. Drink after 2020–2040.",Bussia Cicala,95,130.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Poderi Aldo Conterno 2010 Bussia Cicala  (Barolo),2010,Nebbiolo,Poderi Aldo Conterno,2010
244,95531,Italy,"Dedicated to the current owner's late grandfather who founded the estate, this elegant red opens with alluring aromas of blue flower, dark spice, herbs and new leather. The savory palate doles out juicy Marasca cherry, raspberry compote, clove and licorice framed by polished tannins. It's already approachable, but will offer fantastic imbibing for another decade. Drink through 2027.",Bergera,95,38.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,La Spinona 2012 Bergera  (Barolo),2012,Nebbiolo,La Spinona,2012
245,95532,Italy,"What a fabulous vintage for this fragrant, radiant wine. Opening with alluring scents of iris, rose, culinary spice and perfumed berry, the focused palate delivers crushed strawberry, red cherry, cinnamon and star anise. It's loaded with finesse, thanks to firm ultrarefined tannins and bright acidity. Drink 2022–2033.",Bricco Ambrogio,95,61.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Paolo Scavino 2013 Bricco Ambrogio  (Barolo),2013,Nebbiolo,Paolo Scavino,2013
246,95534,Italy,"Aromas of red berry, blue flower, menthol, exotic spice and a whiff of French oak take shape on this impeccably balanced radiant red. The palate is vibrant and focused—almost ethereal—delivering raspberry compote, Marasca cherry, star anise and cinnamon framed in elegant tannins. Weightless and loaded with finesse, it's an incredible result for what was a cool wet vintage in most of Italy. Drink through 2024.",Sassicaia,95,235.0,Tuscany,Bolgheri Sassicaia,,Kerin O’Keefe,@kerinokeefe,Tenuta San Guido 2014 Sassicaia  (Bolgheri Sassicaia),2014,Red Blend,Tenuta San Guido,2014
247,95540,Italy,"Fragrant blue flower, woodland berry, dark spice and pine forest aromas lead the way. It's racy, focused and loaded with chiseled finesse, delivering juicy red cherry, crushed cranberry, cinnamon and star anise. Tightly knit, refined tannins and firm acidity provide the backbone. Drink 2023–2033.",Fraschin Bricco San Pietro,95,48.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Manzone 2013 Fraschin Bricco San Pietro  (Barolo),2013,Nebbiolo,Manzone,2013
248,95544,Italy,"Classic Nebbiolo aromas of wild berry, rose petal, baking spice and an earthy whiff of truffle emerge in the glass. The elegant vibrant palate mirrors the nose, delivering juicy Marasca cherry, raspberry compote, pipe tobacco and cinnamon alongside firm, refined tannins and fresh acidity. It's a textbook Barolo that will benefit from a few more years in the cellar. Drink 2023–2033.",Ciabot Tanasio,95,52.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Sobrero 2013 Ciabot Tanasio  (Barolo),2013,Nebbiolo,Sobrero,2013
249,95549,Italy,"Classic Sangiovese aromas of new leather, wild berry, baking spice and a whiff of menthol lead the way on this full-bodied red. It's juicy and delicious, delivering crushed raspberry, fleshy black cherry, cinnamon and pipe tobacco framed in polished and velvety tannins. Drink now through 2027.",,95,80.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Le Gode 2012  Brunello di Montalcino,2012,Sangiovese,Le Gode,2012
250,95551,Italy,"Gorgeous and smooth, this elegant, 10-year-old red boasts aromas of new leather, tilled soil and pipe tobacco. The polished and structured palate delivers creamy black cherry, star anise and clove framed in refined tannins. It's a remarkable performance for what was an extremely hot vintage. Best through 2023.",Riserva,95,135.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Mirafiore 2007 Riserva  (Barolo),2007,Nebbiolo,Mirafiore,2007
251,98376,Italy,"From the coastal Tuscan estate of Lodovico Antinori (brother of Piero), here comes a gorgeous blend of Cabernets Sauvignon and Franc, Merlot and a small percentage of Petit Verdot. Soft chocolate and black cherry opens the nose and segues to enormous richness and length. The wine is excellent but the jury is out on whether it becomes one of the great cult classics of Italy. Hold 10–20 years.",Lodovico,96,280.0,Tuscany,Toscana,,,,Tenuta di Biserno 2008 Lodovico Red (Toscana),2008,Red Blend,Tenuta di Biserno,2008
252,98381,Italy,"The bottle that changed Italian wine forever, Tignanello is as modern and innovative as its first vintage many decades ago. Soft blackberry and cherry is backed by balanced spice, leather and toasted espresso. Those rich oak tones do a wonderful job of holding up the wine's natural richness and velvety smoothness. Hold 10 years or more.",Tignanello,95,105.0,Tuscany,Toscana,,,,Marchesi Antinori 2009 Tignanello Red (Toscana),2009,Red Blend,Marchesi Antinori,2009
253,98394,Italy,"Violet, perfumed berry, menthol and thyme are just some of the aromas offered by this fragrant Barbaresco. The structured, graceful palate weaves together red cherry, crushed raspberry, cinnamon and a balsamic note. It's impeccably balanced with firm but polished tannins and bright acidity that provide an age-worthy framework. Drink 2017–2025.",Nervo,95,55.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Rizzi 2010 Nervo  (Barbaresco),2010,Nebbiolo,Rizzi,2010
254,98559,Italy,"This is a gorgeous, compelling wine of power and finesse. It has a captivating fragrance of earth, leather, black fruit and incense accented with whiffs of exotic spice. The palate is rich but refined, delivering ripe black cherry, blue berry, tobacco and baking spices along with enveloping, velvety tannins. Drink 2016–2036.",Radici Riserva,95,75.0,Southern Italy,Taurasi,,Kerin O’Keefe,@kerinokeefe,Mastroberardino 2006 Radici Riserva  (Taurasi),2006,Aglianico,Mastroberardino,2006
255,99316,Italy,"Here's a delicious red that opens with appealing ripe plum, blue flower, tobacco and baking spice aromas. Velvety tannins and fresh acidity provide structure and balance, while while juicy black cherry, raspberry compote and licorice flavors envelope the palate. Drink 2019–2032.",Vigna Piaggia,95,65.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Abbadia Ardenga 2012 Vigna Piaggia  (Brunello di Montalcino),2012,Sangiovese,Abbadia Ardenga,2012
256,99332,Italy,"Forest floor, wild berry, new leather and balsam are some of the aromas you'll find in this bright, linear red. On the palate, firm, polished tannins support ripe red cherry, white pepper, andcrushed mint notes with a hint of black tea. It's still young and tightly wound but already boasts stunning elegance. Drink 2020–2032.",,95,80.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Il Marroneto 2012  Brunello di Montalcino,2012,Sangiovese,Il Marroneto,2012
257,99333,Italy,"You could get lost in the enticing fragrance of this wine thanks to wild berry, blue flower, baking spice, chopped herb and saddle leather aromas. The smooth, elegantly structured palate is just as inviting, doling out juicy black cherry, raspberry, cinnamon and white pepper flavors. Polished tannins and fresh acidity lend balance and support. An impressive effort from this winery—one of Montalcino's little known gems.",,95,63.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Armilla 2012  Brunello di Montalcino,2012,Sangiovese,Armilla,2012
258,101582,Italy,"Le Chiuse has produced one of Montalcino's brightest stars with this Riserva 2004 (the base 2004 Brunello didn't impress us as nearly much). This is a delicious wine that you will enjoy on every level. The intensity and purity of the fruit and spice aromas are impressive and the mouthfeel is extra-plush and supple. Yet, those firm tannins give it the balance and structure it needs.",Riserva,95,120.0,Tuscany,Brunello di Montalcino,,,,Le Chiuse 2004 Riserva  (Brunello di Montalcino),2004,Sangiovese Grosso,Le Chiuse,2004
259,102483,Italy,"Enticing aromas of iris, rose, perfumed red berry and cake spice emerge on this stunning wine. The elegantly structured, silky palate delivers juicy wild cherry, crushed raspberry, mint, white pepper and tobacco alongside firm but ultrafine tannins. It's already tempting but hold to let it unwind and develop more complexity. Drink 2018–2035.",Villero,97,100.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Mascarello Giuseppe e Figlio 2010 Villero  (Barolo),2010,Nebbiolo,Mascarello Giuseppe e Figlio,2010
