ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
49876;Italy;90;39;1.4;55.0;Southern Italy;Calabria;;Terre di Balbia 2006 SerraMonte Red (Calabria);2006;Red Blend;Terre di Balbia;2006
49878;Italy;90;32;1.4;46.0;Veneto;Amarone della Valpolicella Classico;;Aldegheri 2000  Amarone della Valpolicella Classico;2000;Corvina, Rondinella, Molinara;Aldegheri;2000
49889;Italy;90;18;1.4;26.0;Sicily & Sardinia;Etna;;Scilio 2001 Phiale  (Etna);2001;Red Blend;Scilio;2001
49893;Italy;90;20;1.4;28.0;Sicily & Sardinia;Etna;;Le Vigne di Eli 2007  Etna;2007;Carricante;Le Vigne di Eli;2007
49976;Italy;90;50;1.4;70.0;Veneto;Amarone della Valpolicella;;Ca' Rugate 2008  Amarone della Valpolicella;2008;Corvina, Rondinella, Molinara;Ca' Rugate;2008
49978;Italy;90;18;1.4;26.0;Veneto;Valpolicella Classico Superiore Ripasso;;Venturini Massimino 2008 Semonte Alto  (Valpolicella Classico Superiore Ripasso);2008;Corvina, Rondinella, Molinara;Venturini Massimino;2008
49979;Italy;90;20;1.4;29.0;Veneto;Valpolicella Superiore Ripasso;;Zenato 2009 Ripassa  (Valpolicella Superiore Ripasso);2009;Corvina, Rondinella, Molinara;Zenato;2009
49982;Italy;90;28;1.4;40.0;Veneto;Valpolicella Superiore;;Roccolo Grassi 2009  Valpolicella Superiore;2009;Corvina, Rondinella, Molinara;Roccolo Grassi;2009
49985;Italy;90;12;1.4;17.0;Veneto;Valpolicella Classico Superiore Ripasso;;David Sterza 2010  Valpolicella Classico Superiore Ripasso;2010;Corvina, Rondinella, Molinara;David Sterza;2010
49988;Italy;90;35;1.4;50.0;Veneto;Amarone della Valpolicella Classico;;Fabiano 2008  Amarone della Valpolicella Classico;2008;Red Blend;Fabiano;2008
49989;Italy;90;28;1.4;40.0;Veneto;Veneto;;De Stefani 2008 Carmerosso Carmenère (Veneto);2008;Carmenère;De Stefani;2008
49996;Italy;90;42;1.4;60.0;Veneto;Amarone della Valpolicella;;San Cassiano 2006  Amarone della Valpolicella;2006;Corvina, Rondinella, Molinara;San Cassiano;2006
49998;Italy;90;32;1.4;45.0;Veneto;Soave Classico;;Suavia 2008 Le Rive  (Soave Classico);2008;Garganega;Suavia;2008
50000;Italy;90;32;1.4;46.0;Veneto;Amarone della Valpolicella;;Alpha Zeta 2006  Amarone della Valpolicella;2006;Corvina, Rondinella, Molinara;Alpha Zeta;2006
50062;Italy;90;20;1.4;29.0;Northeastern Italy;Vigneti delle Dolomiti;;Foradori 2012 Teroldego (Vigneti delle Dolomiti);2012;Teroldego;Foradori;2012
50084;Italy;90;32;1.4;45.0;Veneto;Amarone della Valpolicella Classico;;David Sterza 2011  Amarone della Valpolicella Classico;2011;Red Blend;David Sterza;2011
50137;Italy;94;75;1.35;102.0;Tuscany;Brunello di Montalcino;;Il Paradiso di Manfredi 2007  Brunello di Montalcino;2007;Sangiovese;Il Paradiso di Manfredi;2007
50138;Italy;94;37;1.35;50.0;Tuscany;Brunello di Montalcino;;Pian delle Querci 2006 Riserva  (Brunello di Montalcino);2006;Sangiovese;Pian delle Querci;2006
50146;Italy;94;55;1.35;75.0;Tuscany;Brunello di Montalcino;;Querce Bettina 2010  Brunello di Montalcino;2010;Sangiovese;Querce Bettina;2010
50148;Italy;94;31;1.35;43.0;Tuscany;Brunello di Montalcino;;Abbadia Ardenga 2010 Vigna Piaggia  (Brunello di Montalcino);2010;Sangiovese;Abbadia Ardenga;2010
50150;Italy;94;111;1.35;150.0;Tuscany;Brunello di Montalcino;;Col d'Orcia 2007 Poggio al Vento Riserva  (Brunello di Montalcino);2007;Sangiovese;Col d'Orcia;2007
50157;Italy;93;61;1.3;80.0;Tuscany;Brunello di Montalcino;;Donatella Cinelli Colombini 2010 Selezione Prime Donne  (Brunello di Montalcino);2010;Sangiovese;Donatella Cinelli Colombini;2010
50159;Italy;93;26;1.3;35.0;Tuscany;Brunello di Montalcino;;Molino di Sant'Antimo 2010  Brunello di Montalcino;2010;Sangiovese;Molino di Sant'Antimo;2010
50160;Italy;93;69;1.3;90.0;Tuscany;Brunello di Montalcino;;Padelletti 2010  Brunello di Montalcino;2010;Sangiovese;Padelletti;2010
50236;Italy;93;20;1.3;27.0;Piedmont;Piemonte;;Colombo 2013 Apertura Pinot Nero (Piemonte);2013;Pinot Nero;Colombo;2013
50271;Italy;91;36;1.3;48.0;Piedmont;Barolo;;Pugnane 2010 Villero  (Barolo);2010;Nebbiolo;Pugnane;2010
50340;Italy;91;19;1.3;25.0;Southern Italy;Fiano di Avellino;;Mastroberardino 2012 Radici  (Fiano di Avellino);2012;Fiano;Mastroberardino;2012
50351;Italy;92;34;1.3;45.0;Tuscany;Brunello di Montalcino;;Castelli Martinozzi 2012  Brunello di Montalcino;2012;Sangiovese;Castelli Martinozzi;2012
50368;Italy;92;34;1.3;45.0;Tuscany;Brunello di Montalcino;;Terre Nere 2012 Campigli Vallone  (Brunello di Montalcino);2012;Sangiovese;Terre Nere;2012
50370;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Valdicava 2012  Brunello di Montalcino;2012;Sangiovese;Valdicava;2012
50543;Italy;92;42;1.3;55.0;Veneto;Recioto di Soave;;Pieropan 2004 Le Colombare  (Recioto di Soave);2004;Garganega;Pieropan;2004
50556;Italy;91;57;1.3;75.0;Northeastern Italy;Colli Orientali del Friuli;;Bastianich 2005 Plus Tocai Friulano (Colli Orientali del Friuli);2005;Tocai Friulano;Bastianich;2005
50608;Italy;91;26;1.3;35.0;Central Italy;Albana di Romagna;;Stefano Ferrucci 2006 Domus Aurea Passito  (Albana di Romagna);2006;Albana;Stefano Ferrucci;2006
50617;Italy;91;34;1.3;45.0;Sicily & Sardinia;Sicilia;;Valle dell'Acate 2004 Tané Red (Sicilia);2004;Red Blend;Valle dell'Acate;2004
50624;Italy;91;61;1.3;80.0;Sicily & Sardinia;Sicilia;;Palari 2005 Faro Red (Sicilia);2005;Red Blend;Palari;2005
50625;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Poggio Antico 2003 Altero  (Brunello di Montalcino);2003;Sangiovese Grosso;Poggio Antico;2003
50627;Italy;91;41;1.3;54.0;Tuscany;Toscana;;Tenuta di Ghizzano 2005 Nambrot Red (Toscana);2005;Red Blend;Tenuta di Ghizzano;2005
50629;Italy;91;42;1.3;55.0;Sicily & Sardinia;Sicilia;;Principi di Spadafora 2005 Sole dei Padri Syrah (Sicilia);2005;Syrah;Principi di Spadafora;2005
50637;Italy;90;15;1.4;22.0;Veneto;Valdobbiadene Prosecco Superiore;;Adami 2014 Col Credas Rive di Farra di Soligo  (Valdobbiadene Prosecco Superiore);2014;Glera;Adami;2014
50650;Italy;90;12;1.4;18.0;Veneto;Valdobbiadene Prosecco Superiore;;Terre di San Venanzio Fortunato 2014  Valdobbiadene Prosecco Superiore;2014;Glera;Terre di San Venanzio Fortunato;2014
50693;Italy;94;74;1.35;100.0;Piedmont;Barolo;;Castello di Verduno 2009 Monvigliero Riserva  (Barolo);2009;Nebbiolo;Castello di Verduno;2009
50695;Italy;94;74;1.35;101.0;Piedmont;Barolo;;Michele Chiarlo 2011 Cerequio  (Barolo);2011;Nebbiolo;Michele Chiarlo;2011
50697;Italy;93;30;1.3;40.0;Piedmont;Lessona;;La Prevostura 2010  Lessona;2010;Red Blend;La Prevostura;2010
50698;Italy;93;53;1.3;70.0;Piedmont;Barolo;;Germano Ettore 2011 Cerretta  (Barolo);2011;Nebbiolo;Germano Ettore;2011
50699;Italy;93;53;1.3;70.0;Piedmont;Barolo;;Germano Ettore 2011 Prapò  (Barolo);2011;Nebbiolo;Germano Ettore;2011
50705;Italy;93;42;1.3;55.0;Piedmont;Barolo;;Michele Chiarlo 2011 Tortoniano  (Barolo);2011;Nebbiolo;Michele Chiarlo;2011
50707;Italy;93;37;1.3;49.0;Piedmont;Barolo;;Palladino 2011 del Comune di Serralunga d'Alba  (Barolo);2011;Nebbiolo;Palladino;2011
50710;Italy;93;46;1.3;60.0;Piedmont;Barolo;;Amalia 2011  Barolo;2011;Nebbiolo;Amalia;2011
50714;Italy;93;30;1.3;40.0;Piedmont;Barolo;;Piazzo Armando 2011  Barolo;2011;Nebbiolo;Piazzo Armando;2011
50715;Italy;93;50;1.3;65.0;Piedmont;Barolo;;Sordo 2011 Gabutti  (Barolo);2011;Nebbiolo;Sordo;2011
50716;Italy;93;115;1.3;150.0;Piedmont;Barolo;;Vietti 2011 Ravera  (Barolo);2011;Nebbiolo;Vietti;2011
50719;Italy;93;15;1.3;20.0;Piedmont;Roero;;Chiesa Carlo 2012 Monfriggio  (Roero);2012;Nebbiolo;Chiesa Carlo;2012
50721;Italy;93;73;1.3;95.0;Piedmont;Barolo;;Giovanni Rosso 2011 Serra  (Barolo);2011;Nebbiolo;Giovanni Rosso;2011
50723;Italy;90;19;1.4;27.0;Sicily & Sardinia;Sicilia;;Cambria 2009 Rosso del Levriero Red (Sicilia);2009;Red Blend;Cambria;2009
50724;Italy;90;27;1.4;39.0;Sicily & Sardinia;Sicilia;;Caruso & Minini 2008 Delia Nivolelli Riserva Syrah (Sicilia);2008;Syrah;Caruso & Minini;2008
50725;Italy;90;21;1.4;30.0;Southern Italy;Puglia;;Cefalicchio 2008 Romanico Canosa Riserva Nero di Troia (Puglia);2008;Nero di Troia;Cefalicchio;2008
50731;Italy;90;14;1.4;20.0;Southern Italy;Irpinia;;I Capitani 2010 Faius White (Irpinia);2010;White Blend;I Capitani;2010
50736;Italy;90;32;1.4;45.0;Sicily & Sardinia;Etna;;Frank Cornelissen NV MunJebel 8MC  (Etna);;Nerello Mascalese;Frank Cornelissen;
50740;Italy;90;28;1.4;40.0;Sicily & Sardinia;Etna;;Pietradolce 2010 Archineri  (Etna);2010;Nerello Mascalese;Pietradolce;2010
50741;Italy;90;25;1.4;36.0;Sicily & Sardinia;Sicilia;;Planeta 2011 Carricante (Sicilia);2011;Carricante;Planeta;2011
50878;Italy;90;28;1.4;40.0;Northeastern Italy;Alto Adige;;Abbazia di Novacella 2011 Praepositus Riserva Lagrein (Alto Adige);2011;Lagrein;Abbazia di Novacella;2011
50879;Italy;90;34;1.4;48.0;Northeastern Italy;Alto Adige;;Cantina Santa Maddalena 2011 Taber Riserva Lagrein (Alto Adige);2011;Lagrein;Cantina Santa Maddalena;2011
50880;Italy;90;28;1.4;40.0;Northeastern Italy;Alto Adige;;Tiefenbrunner 2011 Linticlarus Riserva Lagrein (Alto Adige);2011;Lagrein;Tiefenbrunner;2011
50884;Italy;90;23;1.4;33.0;Northeastern Italy;Friuli Venezia Giulia;;Jermann 2015 Pinot Grigio (Friuli Venezia Giulia);2015;Pinot Grigio;Jermann;2015
51005;Italy;91;35;1.3;46.0;Tuscany;Toscana;;Tua Rita 2007 Lodano White (Toscana);2007;White Blend;Tua Rita;2007
51013;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Fossacolle 2012  Brunello di Montalcino;2012;Sangiovese;Fossacolle;2012
51024;Italy;92;34;1.3;45.0;Tuscany;Vino Nobile di Montepulciano;;Palazzo Vecchio 2013 Maestro  (Vino Nobile di Montepulciano);2013;Red Blend;Palazzo Vecchio;2013
51026;Italy;92;26;1.3;34.0;Tuscany;Vino Nobile di Montepulciano;;Poggio alla Sala 2013  Vino Nobile di Montepulciano;2013;Red Blend;Poggio alla Sala;2013
51028;Italy;92;23;1.3;30.0;Tuscany;Vino Nobile di Montepulciano;;Salcheto 2012 Riserva  (Vino Nobile di Montepulciano);2012;Red Blend;Salcheto;2012
51030;Italy;92;53;1.3;70.0;Tuscany;Brunello di Montalcino;;Siro Pacenti 2012 Vecchie Vigne  (Brunello di Montalcino);2012;Sangiovese;Siro Pacenti;2012
51035;Italy;92;230;1.3;300.0;Tuscany;Toscana;;Le Macchiole 2012 Messorio Merlot (Toscana);2012;Merlot;Le Macchiole;2012
51060;Italy;91;69;1.3;90.0;Veneto;Amarone della Valpolicella Classico;;Cesari 2010 Il Bosco  (Amarone della Valpolicella Classico);2010;Red Blend;Cesari;2010
51061;Italy;91;46;1.3;60.0;Veneto;Amarone della Valpolicella Classico;;Cesari 2011  Amarone della Valpolicella Classico;2011;Red Blend;Cesari;2011
51172;Italy;90;28;1.4;40.0;Veneto;Amarone della Valpolicella;;Musella 2004  Amarone della Valpolicella;2004;Corvina, Rondinella, Molinara;Musella;2004
51185;Italy;90;32;1.4;46.0;Veneto;Amarone della Valpolicella Classico;;Corte Cariano 2005 Terra Solinas  (Amarone della Valpolicella Classico);2005;Corvina, Rondinella, Molinara;Corte Cariano;2005
51255;Italy;90;42;1.4;60.0;Piedmont;Barolo;;Borgogno F.lli Serio e Battista 2006 Cannubi Riserva  (Barolo);2006;Nebbiolo;Borgogno F.lli Serio e Battista;2006
51271;Italy;90;34;1.4;48.0;Piedmont;Barolo;;Prunotto 2009  Barolo;2009;Nebbiolo;Prunotto;2009
51272;Italy;90;50;1.4;70.0;Piedmont;Barolo;;Rocche Costamagna 2007 Bricco Francesco Riserva  (Barolo);2007;Nebbiolo;Rocche Costamagna;2007
51273;Italy;90;35;1.4;50.0;Piedmont;Barolo;;San Biagio 2009  Barolo;2009;Nebbiolo;San Biagio;2009
51282;Italy;90;35;1.4;50.0;Piedmont;Barolo;;Negretti 2009  Barolo;2009;Nebbiolo;Negretti;2009
51318;Italy;90;32;1.4;46.0;Veneto;Recioto della Valpolicella Classico;;Corte Lenguin 2006 500 ml  (Recioto della Valpolicella Classico);2006;Corvina, Rondinella, Molinara;Corte Lenguin;2006
51323;Italy;90;28;1.4;40.0;Veneto;Recioto della Valpolicella Classico;;Begali 2006 500ml  (Recioto della Valpolicella Classico);2006;Corvina, Rondinella, Molinara;Begali;2006
51324;Italy;90;18;1.4;26.0;Sicily & Sardinia;Sicilia;;Benanti 2009 Il Musico 500ml Moscato (Sicilia);2009;Moscato;Benanti;2009
51325;Italy;;;;;;;;;;;;
51355;Italy;94;62;1.35;85.0;Veneto;Amarone della Valpolicella Classico;;Allegrini 2012  Amarone della Valpolicella Classico;2012;Red Blend;Allegrini;2012
51492;Italy;91;84;1.3;110.0;Piedmont;Barolo;;Ceretto 2010 Prapò  (Barolo);2010;Nebbiolo;Ceretto;2010
51571;Italy;90;31;1.4;44.0;Northeastern Italy;Colli Orientali del Friuli;;Le Due Terre 2009 Sacrisassi Bianco White (Colli Orientali del Friuli);2009;White Blend;Le Due Terre;2009
51579;Italy;90;32;1.4;46.0;Italy Other;Italy;;Primo Volo 2007 Red (Italy);2007;Red Blend;Primo Volo;2007
51580;Italy;90;22;1.4;31.0;Northeastern Italy;Alto Adige;;Tenuta H.Lentsch 2004 Palestina Red (Alto Adige);2004;Red Blend;Tenuta H.Lentsch;2004
51581;Italy;90;17;1.4;25.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Umani Ronchi 2009 Casal di Serra Vecchie Vigne  (Verdicchio dei Castelli di Jesi Classico Superiore);2009;Verdicchio;Umani Ronchi;2009
51582;Italy;90;28;1.4;40.0;Lombardy;Valtellina Superiore;;Fay 2007 Cà Moréi  (Valtellina Superiore);2007;Nebbiolo;Fay;2007
51587;Italy;90;17;1.4;25.0;Northeastern Italy;Alto Adige;;Kellerei Kaltern Caldaro 2011 Söll Pinot Grigio (Alto Adige);2011;Pinot Grigio;Kellerei Kaltern Caldaro;2011
51626;Italy;93;35;1.3;46.0;Southern Italy;Aglianico del Vulture;;Basilisco 2013 Fontanelle  (Aglianico del Vulture);2013;Aglianico;Basilisco;2013
51630;Italy;93;46;1.3;60.0;Southern Italy;Aglianico del Beneventano;;Cantine del Notaio 2012 La Firma  (Aglianico del Beneventano);2012;Aglianico;Cantine del Notaio;2012
51633;Italy;93;61;1.3;80.0;Southern Italy;Taurasi;;Contrade di Taurasi - Lonardo 2011 Coste  (Taurasi);2011;Aglianico;Contrade di Taurasi - Lonardo;2011
51637;Italy;93;69;1.3;90.0;Southern Italy;Taurasi;;Di Meo 2007 Hamilton Riserva  (Taurasi);2007;Aglianico;Di Meo;2007
51720;Italy;92;35;1.3;46.0;Italy Other;Vino Spumante;;Rizzi 2011 Pas Dosé Metodo Classico Sparkling (Vino Spumante);2011;Sparkling Blend;Rizzi;2011
51721;Italy;92;35;1.3;46.0;Piedmont;Moscato d'Asti;;Saracco 2016  Moscato d'Asti;2016;Moscato;Saracco;2016
51725;Italy;92;46;1.3;60.0;Piedmont;Gattinara;;Antoniolo 2011 San Francesco  (Gattinara);2011;Nebbiolo;Antoniolo;2011
51727;Italy;92;61;1.3;80.0;Piedmont;Barolo;;Bel Colle 2013 Monvigliero  (Barolo);2013;Nebbiolo;Bel Colle;2013
51730;Italy;92;40;1.3;52.0;Piedmont;Barolo;;Cantina Massara Burlotto 2012  Barolo;2012;Nebbiolo;Cantina Massara Burlotto;2012
51731;Italy;92;46;1.3;60.0;Piedmont;Barolo;;Ceretto 2013  Barolo;2013;Nebbiolo;Ceretto;2013
51739;Italy;92;41;1.3;54.0;Piedmont;Barolo;;Fratelli Alessandria 2013  Barolo;2013;Nebbiolo;Fratelli Alessandria;2013
51761;Italy;90;22;1.4;32.0;Tuscany;Chianti Classico;;L'Antica Fornace di Ridolfo 2009 Cantalici Messer Ridolfo Riserva  (Chianti Classico);2009;Sangiovese;L'Antica Fornace di Ridolfo;2009
51850;Italy;93;57;1.3;75.0;Sicily & Sardinia;Etna;;Benanti 2006 Pietramarina Bianco Superiore  (Etna);2006;Carricante;Benanti;2006
51854;Italy;93;30;1.3;40.0;Sicily & Sardinia;Etna;;Tenuta delle Terre Nere 2012 Santo Spirito Rosso  (Etna);2012;Red Blend;Tenuta delle Terre Nere;2012
51868;Italy;93;22;1.3;29.0;Sicily & Sardinia;Eloro;;Curto 2010 Fontanelle Nero d'Avola (Eloro);2010;Nero d'Avola;Curto;2010
51874;Italy;93;43;1.3;57.0;Sicily & Sardinia;Terre Siciliane;;Passopisciaro 2012 Contrada G Nerello Mascalese (Terre Siciliane);2012;Nerello Mascalese;Passopisciaro;2012
51878;Italy;93;30;1.3;40.0;Sicily & Sardinia;Etna;;Tenuta delle Terre Nere 2012 Calderara Sottana Rosso  (Etna);2012;Red Blend;Tenuta delle Terre Nere;2012
51879;Italy;94;21;1.35;29.0;Tuscany;Vino Nobile di Montepulciano;;Contucci 2009  Vino Nobile di Montepulciano;2009;Red Blend;Contucci;2009
51880;Italy;94;23;1.35;32.0;Tuscany;Vino Nobile di Montepulciano;;Dei 2010  Vino Nobile di Montepulciano;2010;Red Blend;Dei;2010
51899;Italy;93;36;1.3;48.0;Tuscany;Vino Nobile di Montepulciano;;Lunadoro 2010 Tradizionale  (Vino Nobile di Montepulciano);2010;Sangiovese;Lunadoro;2010
51907;Italy;93;50;1.3;65.0;Tuscany;Vino Nobile di Montepulciano;;Montemercurio 2007 Damo  (Vino Nobile di Montepulciano);2007;Red Blend;Montemercurio;2007
51969;Italy;93;138;1.3;180.0;Southern Italy;Taurasi;;Guastaferro 2011 Primum Riserva  (Taurasi);2011;Aglianico;Guastaferro;2011
52127;Italy;90;42;1.4;60.0;Sicily & Sardinia;Etna;;Frank Cornelissen NV MunJebel Rosso 4  (Etna);;Nerello Mascalese;Frank Cornelissen;
52133;Italy;90;21;1.4;30.0;Sicily & Sardinia;Sicilia;;Passopisciaro 2008 Guardiola Bianco Chardonnay (Sicilia);2008;Chardonnay;Passopisciaro;2008
52136;Italy;90;32;1.4;46.0;Veneto;Amarone della Valpolicella Classico;;Brunelli 2003 Campo Inferi Riserva  (Amarone della Valpolicella Classico);2003;Corvina, Rondinella, Molinara;Brunelli;2003
52137;Italy;90;37;1.4;52.0;Veneto;Amarone della Valpolicella Classico;;Sartori 2003 Corte Brà  (Amarone della Valpolicella Classico);2003;Corvina, Rondinella, Molinara;Sartori;2003
52138;Italy;90;78;1.4;110.0;Veneto;Amarone della Valpolicella;;Corte Sant' Alda 2004  Amarone della Valpolicella;2004;Corvina, Rondinella, Molinara;Corte Sant' Alda;2004
52169;Italy;90;35;1.4;49.0;Piedmont;Barolo;;Aurelio Settimo 2009  Barolo;2009;Nebbiolo;Aurelio Settimo;2009
52170;Italy;90;42;1.4;60.0;Piedmont;Barolo;;Aurelio Settimo 2009 Rocche dell'Annunziata  (Barolo);2009;Nebbiolo;Aurelio Settimo;2009
52171;Italy;90;32;1.4;46.0;Piedmont;Barolo;;Bel Colle 2009 Boscatto  (Barolo);2009;Nebbiolo;Bel Colle;2009
52180;Italy;90;17;1.4;25.0;Piedmont;Barbera d'Alba Superiore;;Giacomo Fenocchio 2011  Barbera d'Alba Superiore;2011;Barbera;Giacomo Fenocchio;2011
52181;Italy;90;39;1.4;55.0;Piedmont;Barolo;;Rocche Costamagna 2009 Rocche dell'Annunziata  (Barolo);2009;Nebbiolo;Rocche Costamagna;2009
52182;Italy;90;35;1.4;50.0;Piedmont;Barbaresco;;San Biagio 2010 Montersino  (Barbaresco);2010;Nebbiolo;San Biagio;2010
52429;Italy;90;16;1.4;23.0;Tuscany;Rosso di Montalcino;;Sesta di Sopra 2012  Rosso di Montalcino;2012;Sangiovese;Sesta di Sopra;2012
52431;Italy;;;;;;;;;;;;
52452;Italy;90;12;1.4;18.0;Tuscany;Rosso di Montalcino;;Baricci 2012  Rosso di Montalcino;2012;Sangiovese;Baricci;2012
52454;Italy;90;21;1.4;30.0;Tuscany;Chianti Classico;;Castello San Donato in Perano 2009 Riserva  (Chianti Classico);2009;Red Blend;Castello San Donato in Perano;2009
52459;Italy;91;46;1.3;60.0;Tuscany;Brunello di Montalcino;;Abbadia Ardenga 2008 Vigna Piaggia  (Brunello di Montalcino);2008;Sangiovese Grosso;Abbadia Ardenga;2008
52460;Italy;91;50;1.3;65.0;Tuscany;Brunello di Montalcino;;Altesino 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Altesino;2008
52463;Italy;91;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Bonacchi 2008 Molino della Suga  (Brunello di Montalcino);2008;Sangiovese Grosso;Bonacchi;2008
52464;Italy;91;42;1.3;55.0;Tuscany;Brunello di Montalcino;;Castello Banfi 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Castello Banfi;2008
52467;Italy;91;33;1.3;44.0;Tuscany;Brunello di Montalcino;;Collelceto 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Collelceto;2008
52468;Italy;91;57;1.3;75.0;Tuscany;Brunello di Montalcino;;Conti Costanti 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Conti Costanti;2008
52470;Italy;90;39;1.4;55.0;Tuscany;Cortona;;La Calonica 2010 Girifalco Sangiovese (Cortona);2010;Sangiovese;La Calonica;2010
52471;Italy;90;50;1.4;70.0;Tuscany;Brunello di Montalcino;;La Togata 2008  Brunello di Montalcino;2008;Sangiovese Grosso;La Togata;2008
52474;Italy;90;32;1.4;46.0;Tuscany;Brunello di Montalcino;;Pietranera 2008 Agricola Centolani  (Brunello di Montalcino);2008;Sangiovese Grosso;Pietranera;2008
52475;Italy;90;39;1.4;55.0;Tuscany;Brunello di Montalcino;;Pietroso 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Pietroso;2008
52476;Italy;90;28;1.4;40.0;Tuscany;Toscana;;PoderNuovo a Palazzone 2009 Sotirio Sangiovese (Toscana);2009;Sangiovese;PoderNuovo a Palazzone;2009
52477;Italy;90;34;1.4;48.0;Tuscany;Brunello di Montalcino;;Poggio Nardone 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Poggio Nardone;2008
52481;Italy;90;42;1.4;60.0;Tuscany;Brunello di Montalcino;;Talenti 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Talenti;2008
52482;Italy;90;40;1.4;56.0;Tuscany;Brunello di Montalcino;;Tenuta Crocedimezzo 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Tenuta Crocedimezzo;2008
52604;Italy;90;35;1.4;50.0;Sicily & Sardinia;Isola dei Nuraghi;;Argiolas 2007 Korem Red (Isola dei Nuraghi);2007;Red Blend;Argiolas;2007
52607;Italy;90;42;1.4;60.0;Northeastern Italy;Alto Adige;;Cantina Terlano 2010 Lunare Gewürztraminer (Alto Adige);2010;Gewürztraminer;Cantina Terlano;2010
52615;Italy;90;35;1.4;50.0;Northeastern Italy;Collio;;Eugenio Collavini 2010 Broy White (Collio);2010;White Blend;Eugenio Collavini;2010
52774;Italy;93;61;1.3;80.0;Tuscany;Brunello di Montalcino;;Il Poggione 2006  Brunello di Montalcino;2006;Sangiovese Grosso;Il Poggione;2006
52782;Italy;93;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Canalicchio Franco Pacenti 2006  Brunello di Montalcino;2006;Sangiovese Grosso;Canalicchio Franco Pacenti;2006
52783;Italy;93;55;1.3;72.0;Tuscany;Brunello di Montalcino;;Castelgiocondo 2006  Brunello di Montalcino;2006;Sangiovese Grosso;Castelgiocondo;2006
52788;Italy;93;46;1.3;60.0;Tuscany;Brunello di Montalcino;;Collosorbo 2006  Brunello di Montalcino;2006;Sangiovese Grosso;Collosorbo;2006
52789;Italy;93;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Valdicava 2005 Madonna del Piano Riserva  (Brunello di Montalcino);2005;Sangiovese Grosso;Valdicava;2005
52792;Italy;93;69;1.3;90.0;Tuscany;Brunello di Montalcino;;Marchesato degli Aleramici 2005 Riserva  (Brunello di Montalcino);2005;Sangiovese Grosso;Marchesato degli Aleramici;2005
52794;Italy;93;50;1.3;65.0;Tuscany;Toscana;;Poggio Scalette 2007 Il Carbonaione Sangiovese (Toscana);2007;Sangiovese;Poggio Scalette;2007
52910;Italy;94;65;1.35;88.0;Veneto;Amarone della Valpolicella Classico;;Montecariano 2011  Amarone della Valpolicella Classico;2011;Red Blend;Montecariano;2011
52916;Italy;92;21;1.3;28.0;Piedmont;Dolcetto d'Alba;;Marcarini 2015 Boschi di Berri  (Dolcetto d'Alba);2015;Dolcetto;Marcarini;2015
52923;Italy;92;57;1.3;75.0;Piedmont;Barbaresco;;Cascina Luisin 2014 Asili  (Barbaresco);2014;Nebbiolo;Cascina Luisin;2014
52924;Italy;92;13;1.3;18.0;Central Italy;Lambrusco di Sorbara;;Cavicchioli 2016 Vigna del Cristo  (Lambrusco di Sorbara);2016;Lambrusco di Sorbara;Cavicchioli;2016
52940;Italy;92;53;1.3;70.0;Piedmont;Barbaresco;;Sottimano 2014 Currà  (Barbaresco);2014;Nebbiolo;Sottimano;2014
52967;Italy;91;11;1.3;15.0;Tuscany;Chianti Classico;;San Felice 2010  Chianti Classico;2010;Red Blend;San Felice;2010
52969;Italy;91;18;1.3;24.0;Tuscany;Chianti Classico;;Setriolo 2010  Chianti Classico;2010;Red Blend;Setriolo;2010
